sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,is_recid,r_charge_degree,is_violent_recid,vr_charge_degree,v_score,r_score
1,1,3,0,0,0,14,2,1,2,0,0,2,2
1,1,2,0,0,0,0,0,-1,0,0,0,0,1
0,0,5,0,0,0,0,2,0,0,0,0,0,0
1,0,5,0,0,0,0,2,0,0,0,0,0,0
0,1,2,0,0,0,0,1,0,0,0,0,0,0
1,1,5,0,0,0,19,2,1,2,1,2,1,2
0,1,5,0,0,0,1,2,0,0,0,0,0,1
1,1,2,0,0,0,0,1,0,0,0,0,0,0
1,1,2,0,0,0,0,0,-1,0,0,0,0,0
1,1,5,0,0,0,6,2,1,1,0,0,2,2
1,1,2,0,0,0,0,1,1,1,0,0,0,0
1,1,5,0,0,0,1,2,0,0,0,0,0,1
0,1,2,0,0,2,2,2,1,1,0,0,0,1
1,0,5,0,0,1,2,2,0,0,0,0,2,2
1,1,5,0,0,0,8,2,1,1,0,0,2,2
1,1,5,0,0,0,0,2,0,0,0,0,0,1
1,1,2,3,0,0,11,2,0,0,0,0,2,2
1,2,5,0,0,0,8,2,1,2,0,0,0,0
1,0,2,0,0,0,1,1,1,1,1,1,1,0
1,2,5,0,0,0,0,0,-1,0,0,0,0,0
0,1,5,0,0,0,6,1,1,1,0,0,0,0
1,1,5,0,0,0,0,1,0,0,0,0,0,0
1,1,5,0,0,0,6,2,1,1,0,0,0,0
1,2,2,0,0,0,2,2,0,0,0,0,0,0
0,0,2,0,0,0,0,2,0,0,0,0,0,0
0,1,2,0,0,0,1,2,0,0,0,0,0,1
1,0,2,0,0,0,0,1,0,0,0,0,0,0
1,1,5,0,0,0,3,2,0,0,0,0,0,0
1,1,5,0,0,0,0,2,0,0,0,0,0,0
1,1,2,0,0,0,2,2,0,0,0,0,0,0
1,1,2,0,0,0,4,2,0,0,0,0,0,1
1,0,5,0,0,11,2,2,0,0,0,0,2,2
0,0,2,0,0,1,2,2,0,0,0,0,0,2
1,1,5,0,0,0,3,2,0,0,0,0,1,2
1,1,5,0,0,0,0,2,0,0,0,0,0,0
1,0,2,0,0,1,7,2,0,0,0,0,1,2
1,0,2,0,0,0,2,2,0,0,0,0,1,2
1,2,5,0,0,0,13,1,1,2,1,2,1,1
1,0,2,0,0,1,0,2,1,1,1,1,2,2
1,1,5,0,1,0,6,2,0,0,0,0,0,1
0,1,2,0,0,0,5,2,0,0,0,0,0,2
0,0,5,0,0,0,0,2,0,0,0,0,1,1
1,1,5,0,0,0,3,2,0,0,0,0,0,0
0,1,5,0,0,0,5,2,1,1,0,0,1,1
0,1,2,0,0,0,0,1,0,0,0,0,0,0
1,0,5,0,0,0,0,1,0,0,0,0,1,0
1,1,2,0,1,1,3,2,0,0,0,0,0,0
1,1,2,0,0,0,0,2,0,0,0,0,0,0
1,0,5,0,0,0,1,2,1,1,0,0,2,1
1,0,5,0,0,0,0,1,1,1,0,0,1,0
1,1,3,0,0,0,0,0,-1,0,0,0,0,0
1,1,3,0,0,0,1,1,0,0,0,0,0,0
0,2,5,0,0,0,1,2,0,0,0,0,0,0
1,0,5,0,0,0,3,2,1,1,0,0,2,2
1,1,2,0,0,0,4,2,0,0,0,0,0,1
1,0,5,0,0,0,1,2,1,1,0,0,1,1
0,0,5,0,0,0,1,2,1,1,0,0,1,0
0,1,2,0,0,0,7,2,1,2,0,0,0,1
0,0,5,0,0,0,1,1,1,2,0,0,1,1
1,1,2,0,0,0,2,2,1,1,1,1,0,0
1,1,2,0,0,0,2,1,0,0,0,0,1,0
1,0,1,0,2,0,7,2,1,1,1,2,2,1
0,0,5,0,0,0,2,2,1,1,1,2,0,1
1,1,2,0,0,0,0,2,0,0,0,0,1,1
1,0,5,1,0,0,2,1,1,1,0,0,2,2
1,0,2,0,0,0,2,1,0,0,0,0,1,1
1,1,5,0,0,0,1,2,0,0,0,0,0,0
0,1,2,0,0,0,0,1,0,0,0,0,0,0
1,2,5,0,0,0,12,2,0,0,0,0,0,0
1,1,5,0,0,0,1,1,1,1,0,0,0,0
1,1,5,1,3,0,24,1,1,2,1,2,2,2
1,0,2,0,0,0,0,2,0,0,0,0,1,1
1,1,2,0,0,0,9,2,0,0,0,0,2,1
1,1,5,0,0,0,1,2,0,0,0,0,0,1
1,1,2,0,0,0,3,1,0,0,0,0,0,0
1,1,3,0,0,0,0,1,0,0,0,0,0,0
1,2,2,0,0,0,4,1,0,0,0,0,0,0
1,1,2,0,0,0,1,2,0,0,0,0,0,0
1,0,3,0,0,0,0,0,1,2,0,0,2,2
0,1,5,0,0,0,0,1,0,0,0,0,0,0
1,0,1,3,1,0,4,2,0,0,0,0,2,2
1,2,2,0,0,0,0,2,1,1,1,2,0,0
1,1,2,0,0,0,1,2,0,0,0,0,0,0
0,1,2,0,0,0,1,1,1,1,1,1,0,1
1,2,2,0,0,0,10,2,0,0,0,0,0,1
0,1,2,0,0,0,0,0,-1,0,0,0,0,0
0,1,3,0,0,0,0,1,0,0,0,0,0,0
1,1,2,0,0,0,5,2,0,0,0,0,2,1
1,0,2,0,0,0,0,2,0,0,0,0,0,2
0,0,5,0,0,0,0,1,0,0,0,0,1,1
1,1,5,0,0,0,3,2,0,0,0,0,0,0
0,1,5,0,0,0,0,1,0,0,0,0,0,0
0,2,2,0,0,0,2,2,0,0,0,0,0,0
1,1,5,0,0,0,7,2,1,0,0,0,1,2
1,2,5,0,0,0,6,2,0,0,0,0,0,0
0,1,2,0,0,0,2,2,1,2,0,0,0,0
1,1,5,0,0,0,5,1,1,2,0,0,1,1
0,0,5,0,0,0,1,2,0,0,0,0,1,1
1,1,3,0,0,0,7,2,0,0,0,0,1,2
1,1,2,0,0,0,0,1,0,0,0,0,0,0
0,1,5,0,0,0,0,2,0,0,0,0,1,1
1,1,2,0,0,1,6,1,1,1,0,0,0,1
1,1,5,0,0,0,8,2,1,1,1,1,2,2
1,2,2,0,0,0,0,1,0,0,0,0,0,0
1,1,3,0,0,0,0,2,0,0,0,0,0,0
0,2,0,0,0,0,0,0,-1,0,0,0,0,0
1,1,5,0,0,0,1,2,0,0,0,0,0,0
1,1,5,0,0,0,5,2,1,2,1,2,1,1
1,0,5,0,0,0,0,2,1,1,0,0,1,0
1,2,2,0,0,0,26,2,1,1,0,0,0,1
0,2,2,0,0,0,0,1,0,0,0,0,0,0
1,1,5,0,1,0,10,2,1,1,0,0,1,1
1,0,5,0,1,0,2,2,1,1,0,0,1,2
1,1,4,1,0,0,9,1,1,1,1,2,2,1
1,1,5,5,0,0,10,2,1,2,0,0,1,2
0,2,5,0,0,0,0,1,0,0,0,0,0,0
1,1,5,0,0,0,0,1,0,0,0,0,0,0
1,0,5,0,4,0,7,2,1,2,0,0,2,2
1,1,5,0,0,0,3,2,1,1,1,2,0,0
1,1,5,0,0,0,4,1,0,0,0,0,2,2
1,1,2,0,0,0,11,2,0,0,0,0,1,2
1,1,5,0,0,0,7,2,0,0,0,0,0,0
0,1,2,0,0,0,0,1,0,0,0,0,0,0
1,1,3,0,0,0,1,1,0,0,0,0,0,0
1,0,5,0,1,0,5,1,0,0,0,0,2,2
1,1,5,0,0,0,1,2,0,0,0,0,0,0
1,0,5,0,0,0,0,2,1,1,0,0,1,1
1,1,5,0,0,0,2,1,0,0,0,0,0,1
1,1,5,0,0,0,1,1,1,1,0,0,0,0
1,1,2,0,0,1,18,2,1,1,0,0,2,2
1,1,5,0,1,1,15,2,0,0,0,0,2,2
1,1,3,0,0,0,1,2,1,1,0,0,0,1
0,1,5,0,0,0,3,2,1,1,0,0,0,0
1,0,2,0,0,0,0,2,1,2,0,0,1,1
1,1,2,0,0,0,0,0,-1,0,0,0,0,0
1,1,5,0,0,0,0,1,1,1,0,0,0,0
1,2,5,0,0,0,6,1,1,1,0,0,0,1
0,2,5,0,0,0,4,2,0,0,0,0,0,0
0,0,2,0,0,0,1,1,0,0,0,0,0,1
1,2,5,0,0,0,0,1,0,0,0,0,0,0
1,1,5,1,0,0,2,2,1,1,0,0,1,0
1,2,2,0,0,0,6,2,0,0,0,0,1,0
1,0,1,0,0,0,0,2,1,2,0,0,1,1
1,1,2,0,0,0,0,1,1,1,0,0,0,0
1,1,5,0,0,0,5,2,1,1,0,0,1,2
1,1,5,0,0,0,1,1,0,0,0,0,0,0
0,2,2,0,0,0,2,2,0,0,0,0,0,0
1,1,5,0,0,0,1,2,1,2,0,0,2,2
1,1,5,1,8,5,23,2,1,2,0,0,1,2
1,1,5,0,2,1,25,1,1,2,0,0,0,2
1,1,5,0,0,0,18,2,1,1,1,1,1,2
1,1,5,0,0,0,0,1,0,0,0,0,0,0
1,0,5,0,0,0,1,2,0,0,0,0,2,1
1,2,5,0,0,0,1,1,0,0,0,0,0,0
1,0,2,0,0,1,0,2,0,0,0,0,2,2
1,1,5,0,0,0,11,2,1,1,0,0,0,1
0,1,5,0,0,0,2,2,0,0,0,0,2,2
0,1,2,0,0,0,0,2,0,0,0,0,0,0
1,1,3,0,0,1,9,2,1,1,0,0,1,1
0,1,5,0,0,0,1,1,0,0,0,0,0,1
1,0,3,0,0,0,1,1,0,0,0,0,0,0
1,1,2,1,0,0,9,2,0,0,0,0,1,2
1,1,2,0,0,1,8,1,0,0,0,0,0,2
1,0,5,1,0,0,7,2,1,2,0,0,2,2
1,1,2,0,0,0,4,2,0,0,0,0,0,1
1,0,1,0,0,0,0,2,1,1,0,0,0,0
1,1,2,0,0,0,0,2,0,0,0,0,0,0
1,1,5,0,0,0,7,2,0,0,0,0,1,1
0,1,5,0,0,0,0,1,1,1,0,0,0,0
1,1,5,0,0,0,1,2,0,0,0,0,0,0
1,2,2,0,0,0,0,2,0,0,0,0,0,0
1,1,5,0,0,0,3,1,0,0,0,0,0,0
1,1,3,0,0,0,3,1,1,1,0,0,0,0
0,1,5,0,0,0,3,2,0,0,0,0,0,1
1,1,5,1,0,0,26,2,1,1,0,0,0,2
0,1,1,0,0,0,0,1,0,0,0,0,0,0
1,2,2,0,0,0,1,2,0,0,0,0,0,0
1,2,2,0,0,0,1,2,0,0,0,0,0,0
1,0,5,0,0,0,1,1,0,0,0,0,0,0
1,1,5,0,0,0,0,2,0,0,0,0,0,0
1,1,5,0,0,0,1,2,0,0,0,0,0,0
1,2,5,0,0,0,11,2,0,0,0,0,0,2
1,2,2,0,0,0,13,2,0,0,0,0,0,0
1,1,5,0,4,4,9,2,1,2,0,0,0,1
0,1,2,0,0,0,1,2,0,0,0,0,0,0
1,1,1,0,0,0,1,1,1,1,0,0,0,0
1,0,1,0,0,0,0,1,1,1,0,0,1,2
1,2,5,1,0,0,8,1,1,2,0,0,1,0
0,1,5,0,0,0,5,2,1,1,1,1,0,1
1,2,5,0,0,0,0,2,0,0,0,0,0,0
0,1,5,0,0,0,4,2,0,0,0,0,0,1
1,1,3,0,0,0,1,2,0,0,0,0,0,0
1,2,5,0,0,0,0,0,1,1,1,2,0,0
1,1,2,0,0,0,0,2,0,0,0,0,0,0
1,0,5,0,0,0,3,2,0,0,0,0,1,1
1,1,5,0,0,0,0,2,0,0,0,0,2,1
1,0,5,0,0,3,2,2,1,1,0,0,0,0
1,1,3,0,0,0,1,1,0,0,0,0,0,0
1,0,5,1,0,0,1,2,1,2,0,0,1,1
0,1,5,0,2,0,10,2,0,0,0,0,0,2
1,0,2,0,0,0,8,2,1,1,0,0,2,2
1,0,1,0,0,0,0,2,0,0,0,0,0,0
0,1,2,0,0,0,2,2,1,1,0,0,0,2
1,1,5,0,0,0,0,1,1,1,0,0,1,1
1,1,2,0,0,0,0,2,0,0,0,0,0,0
0,0,5,0,0,0,1,2,0,0,0,0,0,0
1,1,3,0,0,0,0,2,0,0,0,0,0,0
0,0,5,0,0,0,0,2,0,0,0,0,0,1
1,1,3,0,0,0,3,1,0,0,0,0,0,0
1,1,2,0,0,0,2,2,0,0,0,0,0,1
1,1,2,0,0,0,0,2,0,0,0,0,0,0
1,1,5,0,0,0,4,1,1,1,0,0,0,0
1,1,5,0,0,0,0,2,1,1,1,1,0,0
1,2,2,0,0,0,2,2,0,0,0,0,0,0
0,2,2,0,0,0,10,2,1,1,0,0,0,1
0,1,5,0,0,0,0,0,-1,0,0,0,0,0
1,1,5,0,0,0,3,2,0,0,0,0,1,1
1,0,5,0,0,0,0,2,1,1,0,0,1,0
0,0,5,0,0,0,1,2,1,1,0,0,1,1
1,1,5,0,0,0,0,2,1,2,0,0,1,2
1,0,5,0,0,0,1,2,1,1,0,0,1,1
1,1,5,0,0,0,27,2,0,0,0,0,1,2
1,2,5,0,0,0,10,2,0,0,0,0,1,2
1,2,2,0,0,0,0,0,-1,0,0,0,0,0
1,2,2,0,0,0,9,2,0,0,0,0,0,0
1,0,3,0,0,0,0,2,0,0,0,0,1,0
1,1,3,0,0,0,1,1,1,1,0,0,0,0
1,0,2,0,0,0,2,2,1,2,0,0,1,1
1,1,5,0,0,0,0,1,0,0,0,0,0,0
1,1,2,0,0,0,0,0,-1,0,0,0,0,0
1,2,2,0,0,0,1,1,0,0,0,0,0,0
1,1,5,0,1,1,8,2,0,0,0,0,2,2
1,1,5,0,0,0,0,2,0,0,0,0,0,2
1,1,5,0,0,0,0,1,0,0,0,0,1,0
1,2,5,0,0,0,3,2,0,0,0,0,0,0
1,1,2,0,0,0,0,0,-1,0,0,0,0,0
1,1,2,0,0,0,5,2,0,0,0,0,0,0
0,1,3,0,0,0,1,2,0,0,0,0,0,0
1,0,5,0,0,0,0,2,1,1,1,1,1,2
1,1,2,0,0,0,2,2,0,0,0,0,0,0
1,1,3,0,0,0,0,2,0,0,0,0,0,0
0,2,2,0,0,0,0,1,0,0,0,0,0,0
1,0,5,0,0,0,1,2,1,1,0,0,1,1
1,1,5,1,0,0,4,1,0,0,0,0,1,2
1,1,5,0,0,0,0,2,0,0,0,0,1,0
1,1,2,0,0,0,0,1,0,0,0,0,0,0
1,0,2,0,0,0,1,2,0,0,0,0,1,0
1,1,1,0,0,0,0,1,0,0,0,0,0,0
1,1,2,0,0,0,3,2,1,2,0,0,0,1
1,1,5,0,0,0,0,0,-1,0,0,0,0,0
0,1,5,0,0,0,1,2,0,0,0,0,0,0
1,1,2,0,0,0,4,2,0,0,0,0,1,1
1,1,5,0,0,0,3,2,0,0,0,0,0,0
1,2,2,0,0,0,3,1,0,0,0,0,0,0
1,2,3,0,0,0,9,1,1,2,0,0,1,1
1,1,5,0,0,0,0,1,0,0,0,0,0,0
1,1,2,0,0,0,0,1,1,1,1,1,0,0
0,2,2,0,0,0,2,2,0,0,0,0,0,0
1,0,5,2,1,1,3,2,1,2,0,0,2,2
1,0,1,0,0,0,2,1,0,0,0,0,2,1
1,0,5,0,0,1,3,2,1,2,0,0,1,2
1,2,2,0,0,0,2,2,0,0,0,0,1,0
0,1,2,0,0,0,13,2,0,0,0,0,0,1
1,0,5,2,0,1,4,2,0,0,0,0,2,2
1,1,5,0,0,0,1,2,0,0,0,0,0,0
1,1,5,0,0,0,0,1,0,0,0,0,0,0
0,1,2,0,0,0,0,2,1,1,0,0,0,0
1,1,2,0,0,0,0,2,0,0,0,0,0,0
1,1,2,0,0,0,2,1,0,0,0,0,0,1
1,0,5,0,0,0,0,1,1,2,0,0,1,2
1,1,5,0,0,0,5,2,0,0,0,0,2,2
1,2,2,0,0,0,1,2,0,0,0,0,0,0
1,2,2,0,0,0,5,2,0,0,0,0,0,0
1,0,2,0,0,0,0,2,1,1,0,0,1,2
1,0,1,0,0,0,0,1,1,1,0,0,0,0
1,1,2,0,0,0,3,2,1,2,0,0,0,1
1,0,3,0,0,0,0,1,0,0,0,0,1,0
1,1,2,0,0,0,0,2,1,2,0,0,2,2
1,1,5,0,1,0,7,2,0,0,0,0,1,1
1,0,2,0,0,0,10,2,0,0,0,0,1,2
1,1,2,0,0,0,0,0,-1,0,0,0,0,1
1,0,5,0,0,1,0,2,0,0,0,0,1,0
1,1,1,0,0,0,0,1,0,0,0,0,0,0
1,2,2,0,0,0,1,2,1,2,0,0,0,0
1,1,5,0,0,0,7,2,1,2,0,0,0,1
1,2,2,0,0,0,0,1,0,0,0,0,0,0
1,1,2,0,0,0,0,1,0,0,0,0,0,0
0,1,5,0,1,0,5,2,0,0,0,0,0,1
0,1,5,0,0,0,11,2,0,0,0,0,0,1
1,1,5,0,0,0,7,2,0,0,0,0,0,0
1,1,5,0,0,0,1,2,1,2,0,0,1,0
1,1,5,0,0,0,18,2,0,0,0,0,2,2
0,1,5,0,0,0,15,1,1,1,0,0,0,2
1,1,2,0,1,0,9,1,0,0,0,0,0,0
1,2,5,0,0,0,17,2,0,0,0,0,1,1
0,1,5,0,0,0,5,2,0,0,0,0,0,2
1,1,5,0,0,0,0,2,1,1,0,0,1,1
1,1,5,0,0,0,0,2,0,0,0,0,0,0
1,2,5,0,0,0,26,2,0,0,0,0,2,1
0,0,2,0,0,1,0,1,0,0,0,0,0,0
1,1,5,0,0,0,0,2,0,0,0,0,0,0
0,1,1,0,0,0,0,2,0,0,0,0,0,0
1,1,5,0,0,0,4,2,0,0,0,0,0,0
1,1,1,0,0,0,8,1,0,0,0,0,0,0
0,1,2,0,0,0,0,1,0,0,0,0,0,0
0,1,5,0,0,0,1,2,0,0,0,0,0,0
1,1,2,0,0,0,1,1,0,0,0,0,0,0
1,1,2,0,0,0,5,2,1,1,0,0,0,1
1,1,2,0,0,0,0,1,1,1,0,0,0,0
1,1,5,0,0,0,4,2,0,0,0,0,0,0
1,1,3,0,0,0,0,1,0,0,0,0,0,0
1,1,5,0,0,0,1,1,1,1,0,0,0,0
1,1,5,0,0,0,9,2,0,0,0,0,2,2
1,2,3,0,0,0,5,2,1,2,1,2,0,0
0,1,2,0,0,0,0,1,0,0,0,0,0,0
1,1,5,0,0,0,0,0,-1,0,0,0,0,0
0,0,2,0,0,0,2,1,1,1,0,0,1,1
1,2,2,0,0,0,0,2,0,0,0,0,0,0
1,1,5,0,0,0,4,2,0,0,0,0,0,0
1,2,2,0,0,0,1,2,1,1,1,1,0,0
0,1,5,0,0,0,0,1,0,0,0,0,0,0
1,1,2,0,0,0,3,1,1,1,0,0,0,0
1,1,2,0,0,0,1,2,1,2,0,0,0,0
0,1,2,0,0,0,1,1,0,0,0,0,0,0
1,1,3,0,0,0,0,0,-1,0,0,0,0,0
1,1,5,0,0,0,0,1,1,1,0,0,0,0
1,1,5,0,0,0,0,1,0,0,0,0,0,0
1,1,2,0,0,0,5,2,0,0,0,0,0,0
1,0,5,0,0,0,0,2,0,0,0,0,0,0
1,1,5,1,0,0,8,1,0,0,0,0,1,1
1,2,2,0,0,0,7,2,0,0,0,0,0,0
0,0,5,0,0,0,0,2,0,0,0,0,1,1
1,2,5,0,0,0,3,1,1,1,0,0,0,0
1,2,2,0,0,0,0,1,0,0,0,0,0,0
1,2,2,0,0,0,7,2,1,2,0,0,1,1
1,2,2,0,0,0,0,2,0,0,0,0,0,0
1,1,2,0,0,0,5,2,1,1,0,0,0,0
1,2,2,0,0,0,3,1,0,0,0,0,0,1
0,1,5,0,0,0,0,0,-1,0,0,0,0,0
1,1,2,0,0,0,0,2,0,0,0,0,0,0
1,1,5,0,0,0,0,0,-1,0,0,0,1,2
1,1,5,0,1,0,27,1,0,0,0,0,0,1
1,1,5,0,0,0,5,2,0,0,0,0,1,1
0,1,5,0,0,0,0,1,1,2,0,0,0,0
1,0,2,0,0,0,0,2,1,1,0,0,2,2
0,1,2,0,0,0,2,2,1,2,0,0,0,2
1,0,2,0,0,1,0,1,0,0,0,0,1,1
1,0,5,0,0,0,0,1,1,1,0,0,0,0
1,1,2,0,0,0,0,0,-1,0,0,0,0,0
1,0,5,0,0,0,1,1,1,2,0,0,2,2
1,2,3,0,0,0,2,2,0,0,0,0,0,0
1,0,5,0,0,0,4,2,0,0,0,0,1,1
0,1,2,0,0,0,5,1,0,0,0,0,0,0
1,1,5,0,0,0,0,1,1,2,0,0,0,0
0,1,1,0,0,0,0,2,0,0,0,0,0,0
1,2,2,0,0,0,8,2,0,0,0,0,0,0
1,1,5,0,0,0,1,2,0,0,0,0,1,0
1,1,2,0,0,0,0,1,0,0,0,0,0,0
1,1,5,0,0,0,1,1,0,0,0,0,0,0
0,1,2,0,0,0,0,1,0,0,0,0,0,1
1,2,2,0,0,0,0,2,0,0,0,0,0,0
1,2,2,0,0,0,16,2,1,1,0,0,0,2
1,1,5,0,0,0,3,2,1,2,0,0,0,0
0,2,5,0,0,0,0,0,-1,0,0,0,0,0
1,2,5,0,0,0,0,1,0,0,0,0,0,0
1,0,5,0,0,0,1,1,0,0,0,0,0,0
0,1,2,0,0,0,3,2,1,2,0,0,1,1
0,1,5,0,0,0,0,2,0,0,0,0,0,0
1,0,3,0,0,0,0,2,0,0,0,0,1,0
1,0,1,0,2,1,3,1,1,1,0,0,0,0
1,2,5,0,0,0,0,1,0,0,0,0,0,0
0,2,2,0,0,0,4,2,0,0,0,0,0,2
1,2,5,0,0,0,3,2,0,0,0,0,0,1
1,1,5,0,0,0,0,2,0,0,0,0,0,0
1,1,5,0,1,0,11,2,0,0,0,0,1,2
1,1,5,1,0,1,11,2,1,1,0,0,1,2
1,1,5,0,0,0,4,1,1,1,0,0,0,0
1,1,1,0,0,0,0,2,0,0,0,0,0,0
0,0,5,0,0,0,1,2,1,2,1,2,1,2
1,2,5,0,0,0,0,0,-1,0,0,0,2,2
1,2,2,0,0,0,0,1,0,0,0,0,0,0
0,1,2,0,0,0,1,2,0,0,0,0,0,0
1,1,5,0,0,0,0,1,1,1,1,1,0,0
1,1,2,0,0,0,7,2,1,2,0,0,1,2
1,0,5,0,0,1,1,2,0,0,0,0,1,2
1,0,5,0,0,0,0,2,1,1,0,0,2,2
0,1,2,0,0,0,3,2,0,0,0,0,0,0
1,2,5,0,0,0,1,1,0,0,0,0,1,0
0,1,5,0,0,0,0,2,0,0,0,0,0,0
1,2,2,0,0,0,3,2,0,0,0,0,0,0
1,1,5,0,0,0,2,2,1,1,0,0,1,1
1,1,5,0,0,0,0,2,0,0,0,0,0,0
1,1,2,0,0,0,1,1,0,0,0,0,0,0
1,0,5,0,0,0,0,1,0,0,0,0,2,2
1,2,2,0,0,0,0,2,0,0,0,0,0,0
1,1,5,0,1,0,9,2,0,0,0,0,0,1
1,1,1,0,0,0,8,2,0,0,0,0,0,1
0,0,5,0,0,0,2,2,1,2,1,2,2,2
1,1,5,0,0,0,8,2,1,1,0,0,1,2
0,1,5,0,0,0,2,1,0,0,0,0,0,1
1,1,5,0,0,0,5,1,0,0,0,0,1,1
1,1,3,0,0,0,2,2,0,0,0,0,0,0
1,1,5,0,0,0,2,2,0,0,0,0,0,0
1,2,5,0,0,0,1,2,0,0,0,0,0,1
0,1,2,0,0,0,7,2,0,0,0,0,0,1
0,1,1,0,0,0,0,2,0,0,0,0,0,0
1,0,5,0,0,0,1,2,1,1,1,2,1,1
1,1,2,0,0,0,8,2,1,2,0,0,1,0
1,0,5,0,0,0,0,2,0,0,0,0,1,0
1,1,5,0,0,0,9,2,0,0,0,0,2,2
1,0,5,0,0,0,0,0,-1,0,0,0,0,0
1,1,5,0,0,0,2,1,0,0,0,0,1,0
1,1,2,0,0,0,0,1,0,0,0,0,0,0
1,1,5,0,0,0,0,2,0,0,0,0,0,0
1,2,5,0,0,0,15,1,0,0,0,0,0,1
1,0,5,0,0,0,2,2,1,1,0,0,0,0
1,2,5,0,0,0,0,2,0,0,0,0,0,1
1,1,2,0,0,0,5,2,0,0,0,0,0,2
1,2,2,0,0,0,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,-1,0,0,0,0,0
0,1,5,0,0,0,0,2,1,2,0,0,1,2
1,1,2,0,0,0,21,2,0,0,0,0,2,2
0,1,5,0,0,0,2,2,0,0,0,0,0,0
1,1,2,0,0,0,5,2,1,1,0,0,1,0
1,1,5,3,0,2,19,1,1,2,0,0,1,2
1,0,5,0,0,0,3,2,1,1,0,0,1,1
0,1,2,0,0,0,3,1,1,1,1,1,0,0
1,2,2,0,0,0,9,1,1,1,0,0,0,0
0,0,5,0,0,0,1,2,1,1,0,0,1,2
1,2,5,0,0,0,2,0,1,1,0,0,0,1
1,0,1,0,0,0,2,1,1,1,0,0,0,2
0,2,2,0,0,0,1,1,0,0,0,0,0,0
1,0,5,0,0,0,0,0,-1,0,0,0,2,1
1,0,5,0,0,0,1,2,1,1,0,0,2,2
1,1,1,0,0,0,3,1,1,1,1,2,0,0
0,1,5,0,0,0,3,2,1,1,0,0,0,1
1,2,5,0,0,0,0,1,0,0,0,0,0,0
1,1,5,0,0,0,28,1,1,1,0,0,2,2
1,1,5,1,0,0,2,2,1,1,0,0,1,2
0,1,2,0,0,0,1,2,1,1,0,0,0,0
1,1,5,0,2,0,9,1,1,1,1,2,2,2
1,2,5,0,0,0,4,2,0,0,0,0,0,1
1,1,5,1,0,0,21,1,1,1,1,1,2,2
1,1,2,0,0,0,0,2,0,0,0,0,0,0
1,1,2,0,0,0,1,2,0,0,0,0,0,0
1,2,2,0,0,0,2,2,0,0,0,0,0,0
0,1,2,0,0,0,2,2,0,0,0,0,0,0
0,1,5,0,0,0,0,1,0,0,0,0,0,0
0,0,5,0,0,0,4,2,1,2,0,0,2,2
0,1,2,0,0,0,0,2,1,2,0,0,0,0
0,1,2,0,0,1,4,2,0,0,0,0,0,0
1,1,5,0,0,0,20,2,1,1,0,0,1,2
1,0,2,0,0,0,0,2,0,0,0,0,2,2
1,0,5,0,0,0,1,2,1,1,0,0,0,0
1,2,5,0,0,0,0,1,0,0,0,0,0,0
1,1,5,1,2,0,9,2,1,2,1,1,2,2
1,1,5,0,0,0,1,2,0,0,0,0,0,0
1,2,5,0,0,0,3,2,0,0,0,0,0,0
1,0,5,0,0,0,1,2,1,2,0,0,1,0
1,1,2,0,0,0,0,0,-1,0,0,0,0,0
0,0,5,0,0,0,0,2,1,2,0,0,2,2
1,0,5,0,1,0,1,2,0,0,0,0,1,1
1,1,5,0,1,0,15,2,0,0,0,0,0,2
1,0,5,0,0,0,0,2,0,0,0,0,0,0
1,1,3,0,0,0,0,2,0,0,0,0,0,0
1,1,5,0,0,0,0,2,0,0,0,0,1,1
1,1,2,0,0,0,0,1,0,0,0,0,0,0
0,1,2,0,0,0,0,2,1,2,0,0,0,0
1,0,5,0,0,0,0,2,0,0,0,0,0,0
1,1,5,0,0,0,4,2,0,0,0,0,1,1
1,1,5,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,0,1,1,1,0,0,0,0
1,1,2,0,0,0,0,2,0,0,0,0,0,0
1,1,5,0,0,0,14,2,0,0,0,0,0,1
1,0,5,0,0,0,3,2,0,0,0,0,2,2
1,2,5,0,0,0,17,1,0,0,0,0,1,1
1,1,5,0,0,0,1,1,0,0,0,0,0,0
1,1,1,0,0,0,5,2,1,1,0,0,0,1
1,1,2,0,0,0,5,2,0,0,0,0,0,0
1,2,2,0,0,0,1,2,0,0,0,0,0,0
1,0,5,0,0,1,0,2,1,2,0,0,2,2
0,1,5,0,0,0,6,1,0,0,0,0,0,1
1,1,5,0,0,0,0,2,0,0,0,0,0,0
1,1,2,0,0,0,1,2,0,0,0,0,0,1
1,0,5,0,0,0,7,2,1,2,0,0,1,2
1,1,1,0,0,0,10,2,0,0,0,0,2,2
1,0,2,0,0,0,0,2,0,0,0,0,1,0
1,1,2,0,0,0,2,2,0,0,0,0,1,2
1,1,3,0,0,0,0,0,-1,0,0,0,0,0
1,2,3,0,0,0,1,1,1,2,0,0,0,0
1,2,5,0,0,0,13,2,0,0,0,0,0,0
0,0,5,0,0,0,2,2,0,0,0,0,1,1
1,1,3,0,0,0,0,1,0,0,0,0,0,0
0,1,5,0,0,0,12,2,0,0,0,0,1,1
1,2,2,0,0,0,0,0,-1,0,0,0,0,0
1,2,2,0,0,0,7,2,0,0,0,0,0,0
